Expression	Period
3.99028889784907	PN28#Myonuclei
0	PN28#Myonuclei
2.99000295557837	PN28#Myonuclei
4.01150510564114	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.31163492851396	PN28#Myonuclei
2.81569315124855	PN28#Myonuclei
0	PN28#Myonuclei
2.11745257159444	PN28#Myonuclei
2.9209689911685	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.44655756790555	PN28#Myonuclei
2.44175376666954	PN28#Myonuclei
3.98420628145463	PN28#Myonuclei
0	PN28#Myonuclei
2.29381232166487	PN28#Myonuclei
2.83509769274711	PN28#Myonuclei
3.01040937132826	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.21734110145659	PN28#Myonuclei
2.44079629389538	PN28#Myonuclei
3.81757785738262	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.13500887353365	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.42468423852617	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.16119883192335	PN28#Myonuclei
2.47000541095191	PN28#Myonuclei
3.5264575884357	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.16300404134395	PN28#Myonuclei
0	PN28#Myonuclei
4.19692760406232	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.20213266357272	PN28#Myonuclei
3.61130718179632	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.90369260187183	PN28#Myonuclei
3.4315709661962	PN28#Myonuclei
4.08563225612294	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.89558133633711	PN28#Myonuclei
2.61434211279111	PN28#Myonuclei
2.4920870175616	PN28#Myonuclei
2.66714756217103	PN28#Myonuclei
0	PN28#Myonuclei
3.20742713883978	PN28#Myonuclei
0	PN28#Myonuclei
2.44848680265199	PN28#Myonuclei
0	PN28#Myonuclei
2.57872086011922	PN28#Myonuclei
3.46672939670845	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.18557653035245	PN28#Myonuclei
0	PN28#Myonuclei
2.19226222776456	PN28#Myonuclei
2.2029337810686	PN28#Myonuclei
2.92429778308539	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.36700621975155	PN28#Myonuclei
2.39065411154181	PN28#Myonuclei
0	PN28#Myonuclei
3.61999039783601	PN28#Myonuclei
2.4779685171541	PN28#Myonuclei
0	PN28#Myonuclei
2.4779685171541	PN28#Myonuclei
2.9859763290722	PN28#Myonuclei
2.50851588838906	PN28#Myonuclei
3.6828535830276	PN28#Myonuclei
2.2254489746005	PN28#Myonuclei
0	PN28#Myonuclei
2.46309879101677	PN28#Myonuclei
2.7609471472243	PN28#Myonuclei
2.26701169951506	PN28#Myonuclei
3.36444226591768	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.58731822408531	PN28#Myonuclei
2.52526876846663	PN28#Myonuclei
3.71217935731169	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.42340204021612	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.36886241630851	PN28#Myonuclei
2.11777415140303	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
1.55923104863668	PN28#Myonuclei
2.40336774176403	PN28#Myonuclei
3.9526374196717	PN28#Myonuclei
3.19536986156097	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.42973878159584	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.8091296687467	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.85303919360918	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.2269234554063	PN28#Myonuclei
0	PN28#Myonuclei
1.6462720665806	PN28#Myonuclei
2.70907747052389	PN28#Myonuclei
3.38038951891711	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.91434821331261	PN28#Myonuclei
2.32985368712411	PN28#Myonuclei
3.51795400115814	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.87482982910208	PN28#Myonuclei
1.94368488281696	PN28#Myonuclei
2.54885537438827	PN28#Myonuclei
2.79923666372267	PN28#Myonuclei
2.17271569192232	PN28#Myonuclei
2.9343588184488	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.37547280874254	PN28#Myonuclei
1.26595362647508	PN28#Myonuclei
2.42374604759705	PN28#Myonuclei
2.34677381447963	PN28#Myonuclei
0	PN28#Myonuclei
3.13558987309394	PN28#Myonuclei
2.8831523588816	PN28#Myonuclei
2.18733050369102	PN28#Myonuclei
0	PN28#Myonuclei
2.44271233217692	PN28#Myonuclei
3.11684190467481	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.70516164150896	PN28#Myonuclei
0	PN28#Myonuclei
1.90911670117351	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.44367199273037	PN28#Myonuclei
4.11704101292123	PN28#Myonuclei
1.85441043418972	PN28#Myonuclei
3.4400551842689	PN28#Myonuclei
0	PN28#Myonuclei
4.19450153917144	PN28#Myonuclei
4.34627608401225	PN28#Myonuclei
3.3454120050241	PN28#Myonuclei
3.70709011239344	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.27676263379713	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
1.83027514130867	PN28#Myonuclei
0	PN28#Myonuclei
2.18033763250941	PN28#Myonuclei
2.38750580361115	PN28#Myonuclei
0	PN28#Myonuclei
3.13875217204967	PN28#Myonuclei
0	PN28#Myonuclei
3.24063411378507	PN28#Myonuclei
0	PN28#Myonuclei
1.52318273829932	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.23508169123344	PN28#Myonuclei
0	PN28#Myonuclei
2.80748765735265	PN28#Myonuclei
2.89638916488551	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.19133587888665	PN28#Myonuclei
2.65825754389449	PN28#Myonuclei
2.29944114250408	PN28#Myonuclei
2.37370487983012	PN28#Myonuclei
0	PN28#Myonuclei
2.41349478164118	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.86932424410787	PN28#Myonuclei
2.8628139487241	PN28#Myonuclei
0	PN28#Myonuclei
2.45430120071192	PN28#Myonuclei
2.11168655381106	PN28#Myonuclei
2.07308014163831	PN28#Myonuclei
3.63197166706766	PN28#Myonuclei
2.02252417882334	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.83925737038806	PN28#Myonuclei
0	PN28#Myonuclei
2.51580470673591	PN28#Myonuclei
1.98803833847065	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
4.05730329054175	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.53305874580974	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.51685108634779	PN28#Myonuclei
3.17978044948193	PN28#Myonuclei
2.07612363066435	PN28#Myonuclei
3.62158311488446	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.15566015291497	PN28#Myonuclei
3.78338372386793	PN28#Myonuclei
0	PN28#Myonuclei
4.33485388563249	PN28#Myonuclei
3.07224200668382	PN28#Myonuclei
3.74028450998461	PN28#Myonuclei
2.27951397209273	PN28#Myonuclei
0	PN28#Myonuclei
3.20100207813471	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.30267509794438	PN28#Myonuclei
1.87421768819367	PN28#Myonuclei
2.33827032138668	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.11272731533028	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.21122760402994	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.7731518226714	PN28#Myonuclei
0	PN28#Myonuclei
2.70061522261469	PN28#Myonuclei
2.9704856222211	PN28#Myonuclei
2.4890417349358	PN28#Myonuclei
3.19536986156097	PN28#Myonuclei
0	PN28#Myonuclei
2.4455946082635	PN28#Myonuclei
0	PN28#Myonuclei
2.24937039673295	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.34506608797021	PN28#Myonuclei
3.17537440290758	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.82496935151345	PN28#Myonuclei
3.78473426961933	PN28#Myonuclei
4.04375015619375	PN28#Myonuclei
0	PN28#Myonuclei
3.91783479646686	PN28#Myonuclei
4.10655564441823	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.21447567900599	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.39834994226151	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
4.67736026428805	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.20213266357272	PN28#Myonuclei
2.21338654529322	PN28#Myonuclei
2.99090020199846	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.21957791906369	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
1.94779823749812	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.36667061299137	PN28#Myonuclei
0	PN28#Myonuclei
2.02537432040956	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.98553003127456	PN28#Myonuclei
3.2461546717212	PN28#Myonuclei
3.59566836913615	PN28#Myonuclei
2.90859484481995	PN28#Myonuclei
0	PN28#Myonuclei
3.11272731533028	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.5809750428345	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.4369772841275	PN28#Myonuclei
3.2893882024778	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.53676417088498	PN28#Myonuclei
3.74473826933459	PN28#Myonuclei
3.59969814120897	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.6987290147248	PN28#Myonuclei
0	PN28#Myonuclei
1.9850532288193	PN28#Myonuclei
3.75749568564331	PN28#Myonuclei
4.1502712639895	PN28#Myonuclei
2.24558564902964	PN28#Myonuclei
0	PN28#Myonuclei
3.38027529153438	PN28#Myonuclei
2.16790310503083	PN28#Myonuclei
2.42562348177185	PN28#Myonuclei
0	PN28#Myonuclei
2.52526876846663	PN28#Myonuclei
0	PN28#Myonuclei
1.6445839881565	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.48701761381361	PN28#Myonuclei
2.73766512164114	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.23508169123344	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.95310157498338	PN28#Myonuclei
2.65671622784239	PN28#Myonuclei
3.69272873151059	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.01178936986899	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.85686615622283	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.58493414734249	PN28#Myonuclei
2.33911673496303	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
1.98803833847065	PN28#Myonuclei
0	PN28#Myonuclei
3.48494256086516	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.64114913746691	PN28#Myonuclei
0	PN28#Myonuclei
2.2826697832931	PN28#Myonuclei
2.46605184902437	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.27794064036481	PN28#Myonuclei
2.35450259671688	PN28#Myonuclei
0	PN28#Myonuclei
3.53530798480774	PN28#Myonuclei
3.91819719968833	PN28#Myonuclei
2.54235776083478	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.08009806867573	PN28#Myonuclei
3.41246213873182	PN28#Myonuclei
3.27263308627045	PN28#Myonuclei
3.36408297581715	PN28#Myonuclei
0	PN28#Myonuclei
3.60403487245526	PN28#Myonuclei
3.6828535830276	PN28#Myonuclei
0	PN28#Myonuclei
3.93756166077575	PN28#Myonuclei
2.80068714681371	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.53396166564774	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.11684190467481	PN28#Myonuclei
0	PN28#Myonuclei
2.93520234422378	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.25929435895987	PN28#Myonuclei
0	PN28#Myonuclei
2.47198915915551	PN28#Myonuclei
0	PN28#Myonuclei
2.02025167330389	PN28#Myonuclei
3.53181154395394	PN28#Myonuclei
3.00537849705492	PN28#Myonuclei
0	PN28#Myonuclei
2.38616016791626	PN28#Myonuclei
0	PN28#Myonuclei
2.59119266296677	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.45917740382218	PN28#Myonuclei
0	PN28#Myonuclei
3.20213266357272	PN28#Myonuclei
3.51478483265827	PN28#Myonuclei
2.2029337810686	PN28#Myonuclei
3.16445076684326	PN28#Myonuclei
2.75863717056737	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.51894771481597	PN28#Myonuclei
0	PN28#Myonuclei
2.01911794411343	PN28#Myonuclei
2.90125150034179	PN28#Myonuclei
1.65000072317983	PN28#Myonuclei
0	PN28#Myonuclei
2.10406391352001	PN28#Myonuclei
2.430335559513	PN28#Myonuclei
0	PN28#Myonuclei
3.21925990476154	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.47896920370852	PN28#Myonuclei
2.24031659346273	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.95828168230784	PN28#Myonuclei
0	PN28#Myonuclei
3.253301285714	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.58254721551501	PN28#Myonuclei
2.45235860004741	PN28#Myonuclei
0	PN28#Myonuclei
2.88434764329278	PN28#Myonuclei
3.04261966862113	PN28#Myonuclei
2.46113581658714	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.33236965435157	PN28#Myonuclei
4.27558200123383	PN28#Myonuclei
0	PN28#Myonuclei
2.96088294434551	PN28#Myonuclei
2.21665838732908	PN28#Myonuclei
2.07795546246933	PN28#Myonuclei
2.84305585004981	PN28#Myonuclei
3.54044159169336	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.71846264987169	PN28#Myonuclei
0	PN28#Myonuclei
4.2468701729546	PN28#Myonuclei
2.96088294434551	PN28#Myonuclei
2.85070179053353	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.24853074860739	PN28#Myonuclei
2.32734539129712	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.47997107629203	PN28#Myonuclei
3.82358007059624	PN28#Myonuclei
2.76791363191079	PN28#Myonuclei
2.30024843335264	PN28#Myonuclei
0	PN28#Myonuclei
3.06312404524704	PN28#Myonuclei
1.77752743642008	PN28#Myonuclei
0	PN28#Myonuclei
2.23620060109646	PN28#Myonuclei
3.3703906100194	PN28#Myonuclei
0	PN28#Myonuclei
3.37583128432807	PN28#Myonuclei
3.05698843796394	PN28#Myonuclei
0	PN28#Myonuclei
2.063420415282	PN28#Myonuclei
0	PN28#Myonuclei
2.22324230506417	PN28#Myonuclei
1.8737509171921	PN28#Myonuclei
2.15229261345577	PN28#Myonuclei
2.54560039204683	PN28#Myonuclei
4.76225325423701	PN28#Myonuclei
3.21008581938804	PN28#Myonuclei
1.97992464839771	PN28#Myonuclei
3.22969091676493	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
4.01363738262826	PN28#Myonuclei
2.78914930889747	PN28#Myonuclei
2.53590920424037	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.49702487532586	PN28#Myonuclei
0	PN28#Myonuclei
2.15363791162367	PN28#Myonuclei
3.21902943764909	PN28#Myonuclei
0	PN28#Myonuclei
3.85552606944955	PN28#Myonuclei
3.42340204021612	PN28#Myonuclei
2.10280065697647	PN28#Myonuclei
2.07979162045113	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.18531784304645	PN28#Myonuclei
0	PN28#Myonuclei
3.09443739290422	PN28#Myonuclei
3.58595262181841	PN28#Myonuclei
3.06182889793696	PN28#Myonuclei
0	PN28#Myonuclei
1.82589247559751	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.29221118490022	PN28#Myonuclei
0	PN28#Myonuclei
3.9890494808846	PN28#Myonuclei
3.58822972184647	PN28#Myonuclei
3.13313782711751	PN28#Myonuclei
3.30493311606654	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.30755012237667	PN28#Myonuclei
0	PN28#Myonuclei
3.41198937790146	PN28#Myonuclei
2.34251110769296	PN28#Myonuclei
3.12999480604898	PN28#Myonuclei
0	PN28#Myonuclei
3.38405218891788	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.05602342705873	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.02753929531507	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.1065965598764	PN28#Myonuclei
0	PN28#Myonuclei
3.11890615784525	PN28#Myonuclei
1.96870960512912	PN28#Myonuclei
2.18733050369102	PN28#Myonuclei
2.80286733634645	PN28#Myonuclei
2.43128116281213	PN28#Myonuclei
2.81902142480016	PN28#Myonuclei
0	PN28#Myonuclei
3.22736271156886	PN28#Myonuclei
2.96960841540871	PN28#Myonuclei
0	PN28#Myonuclei
1.90911670117351	PN28#Myonuclei
3.12825333063389	PN28#Myonuclei
1.77406426244286	PN28#Myonuclei
0	PN28#Myonuclei
3.58709048678331	PN28#Myonuclei
0	PN28#Myonuclei
1.9140282541557	PN28#Myonuclei
2.15566015291497	PN28#Myonuclei
2.56200059012028	PN28#Myonuclei
2.42187281397639	PN28#Myonuclei
3.94813969211865	PN28#Myonuclei
0	PN28#Myonuclei
2.84687061247852	PN28#Myonuclei
3.06377231028567	PN28#Myonuclei
4.58143343611796	PN28#Myonuclei
3.04452243772342	PN28#Myonuclei
2.70061522261469	PN28#Myonuclei
3.55243826312207	PN28#Myonuclei
2.40519990717726	PN28#Myonuclei
0	PN28#Myonuclei
3.18531784304645	PN28#Myonuclei
2.45138897878499	PN28#Myonuclei
3.36768211680924	PN28#Myonuclei
2.57984721214217	PN28#Myonuclei
2.46539471964665	PN28#Myonuclei
2.19864806512107	PN28#Myonuclei
0	PN28#Myonuclei
3.17978044948193	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.51610402444897	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.72831978391504	PN28#Myonuclei
0	PN28#Myonuclei
3.50617644125231	PN28#Myonuclei
2.12976605709338	PN28#Myonuclei
0	PN28#Myonuclei
1.89505454071788	PN28#Myonuclei
2.94538684653599	PN28#Myonuclei
0	PN28#Myonuclei
3.91241508541749	PN28#Myonuclei
0	PN28#Myonuclei
3.10625016407429	PN28#Myonuclei
0	PN28#Myonuclei
3.11221429029338	PN28#Myonuclei
2.80141328041454	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
1.79677704122003	PN28#Myonuclei
0	PN28#Myonuclei
3.21351542149005	PN28#Myonuclei
0	PN28#Myonuclei
2.29541660351543	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.78272482014723	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
4.35572214678715	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.48097413751812	PN28#Myonuclei
1.98586618555096	PN28#Myonuclei
3.07650655669194	PN28#Myonuclei
2.88381620848711	PN28#Myonuclei
3.86462402996954	PN28#Myonuclei
3.12512699353343	PN28#Myonuclei
2.57087749634893	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.77086985186488	PN28#Myonuclei
3.19649355427692	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.50128907920595	PN28#Myonuclei
3.22272383346437	PN28#Myonuclei
3.01148012746341	PN28#Myonuclei
2.72959298432882	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
4.28495177224102	PN28#Myonuclei
2.40382540604214	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.15294026160511	PN28#Myonuclei
0	PN28#Myonuclei
3.04072087450608	PN28#Myonuclei
2.35969556704636	PN28#Myonuclei
3.31510191015727	PN28#Myonuclei
2.92680249952108	PN28#Myonuclei
0	PN28#Myonuclei
2.51059203726549	PN28#Myonuclei
0	PN28#Myonuclei
2.46605184902437	PN28#Myonuclei
3.09847030588739	PN28#Myonuclei
0	PN28#Myonuclei
2.46211673236237	PN28#Myonuclei
2.50231772121364	PN28#Myonuclei
3.74128838109599	PN28#Myonuclei
0	PN28#Myonuclei
2.42562348177185	PN28#Myonuclei
2.56642755433085	PN28#Myonuclei
2.3010565219101	PN28#Myonuclei
0	PN28#Myonuclei
2.27362959456693	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.41340837720316	PN28#Myonuclei
3.47959383902442	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.6057751411999	PN28#Myonuclei
0	PN28#Myonuclei
4.06740631872273	PN28#Myonuclei
4.22118415150336	PN28#Myonuclei
0	PN28#Myonuclei
2.69287596471807	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.85416879190694	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.55540274557796	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.50955332866072	PN28#Myonuclei
3.84405002184194	PN28#Myonuclei
2.38124472162295	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.341661203443	PN28#Myonuclei
2.36230432769567	PN28#Myonuclei
0	PN28#Myonuclei
2.47821857774508	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.17464210922276	PN28#Myonuclei
2.89235729251528	PN28#Myonuclei
0	PN28#Myonuclei
3.35492305495561	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.9882111293275	PN28#Myonuclei
2.12196671391844	PN28#Myonuclei
2.57647257761808	PN28#Myonuclei
2.90695778295355	PN28#Myonuclei
2.36230432769567	PN28#Myonuclei
0	PN28#Myonuclei
3.10455324858405	PN28#Myonuclei
3.15472929572824	PN28#Myonuclei
2.54994312838816	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.12201129234711	PN28#Myonuclei
0	PN28#Myonuclei
2.51475961293768	PN28#Myonuclei
3.61599092927982	PN28#Myonuclei
0	PN28#Myonuclei
2.41720799370422	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.67760030638204	PN28#Myonuclei
3.43398720448515	PN28#Myonuclei
2.32818064018301	PN28#Myonuclei
3.25649535921204	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.5491512949519	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
3.54642086952002	PN28#Myonuclei
0	PN28#Myonuclei
2.91132994132503	PN28#Myonuclei
3.97827205491391	PN28#Myonuclei
0	PN28#Myonuclei
2.5477690025111	PN28#Myonuclei
3.58254721551501	PN28#Myonuclei
2.09276742391351	PN28#Myonuclei
0	PN28#Myonuclei
3.06280008569134	PN28#Myonuclei
2.34081217434162	PN28#Myonuclei
3.14157228966332	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.4920870175616	PN28#Myonuclei
1.51871065293527	PN28#Myonuclei
2.89622754085327	PN28#Myonuclei
2.96785655597551	PN28#Myonuclei
0	PN28#Myonuclei
4.0820453958679	PN28#Myonuclei
0	PN28#Myonuclei
3.50429727953181	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.94538684653599	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.92680249952108	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.58041094242795	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.99570060744148	PN28#Myonuclei
0	PN28#Myonuclei
0	PN28#Myonuclei
2.99720597304345	PN28#Myonuclei
2.34934204738138	PN28#Myonuclei
